Pop1,Latitude,Longitude,Pop2,Latitude,Longitude,Distance,Fst,
FR-Somme,50.0833000,1.5667000,ES-Sal,40.9777810,-5.9651370,815.9347491,0.151814,
EN-Kent,51.1269000,1.2578000,FR-Port,43.0036000,6.3944000,662.9830946,0.151771,
FR-Bany,42.4822000,3.1275000,EN-Kent,51.1269000,1.2578000,610.7778223,0.151771,
DE-Grobenhaim,51.2833330,13.5500000,IE,53.4129000,-8.2439000,1513.205939,0.151492,
IE,53.4129000,-8.2439000,DE-Grobenhaim,51.2833330,13.5500000,1513.205939,0.151492,
EN-Kent,51.1269000,1.2578000,SE-Halm,56.6732080,12.8572190,886.9963709,0.151387,
SE-Ska,56.0000000,14.1000000,EN-Kent,51.1269000,1.2578000,947.9199398,0.151387,
EN-Suffolk,52.3362000,0.5246000,ES-Can,43.3101810,-4.0745710,699.6634745,0.151289,
ES-Can,43.3101810,-4.0745710,EN-Suffolk,52.3362000,0.5246000,699.6634745,0.151289,
NO-Vest,59.4656000,10.0877000,SE-Nass,57.6520910,14.6974190,341.2631818,0.151267,
SE-Nass,57.6520910,14.6974190,NO-Vest,59.4656000,10.0877000,341.2631818,0.151267,
DE-Nordfriesland,54.4858000,9.0524000,SC-Inv,57.4574000,-4.2351000,940.8165843,0.151043,
SC-Inv,57.4574000,-4.2351000,DE-Nordfriesland,54.4858000,9.0524000,940.8165843,0.151043,
FR-Clerm,46.0811000,3.0321000,NO-Rog,58.9833000,5.5667000,906.143791,0.151016,
NO-Rog,58.9833000,5.5667000,FR-Clerm,46.0811000,3.0321000,906.143791,0.151016,
FR-Cotes,48.5452000,-3.3963000,NO-Rog,58.9833000,5.5667000,950.1484828,0.150943,
NO-Rog,58.9833000,5.5667000,FR-Cotes,48.5452000,-3.3963000,950.1484828,0.150943,
ES-Cuen,40.0202690,-1.8215450,FR-Clerm,46.0811000,3.0321000,536.4918976,0.150871,
FR-Clerm,46.0811000,3.0321000,ES-Cuen,40.0202690,-1.8215450,536.4918976,0.150871,
EN-Cumbria,54.2030000,-2.9520000,NO-Vest,59.4656000,10.0877000,971.2105155,0.150528,
NO-Vest,59.4656000,10.0877000,EN-Cumbria,54.2030000,-2.9520000,971.2105155,0.150528,
ES-Can,43.3101810,-4.0745710,NO-Rog,58.9833000,5.5667000,1270.495592,0.1505,
NO-Rog,58.9833000,5.5667000,ES-Can,43.3101810,-4.0745710,1270.495592,0.1505,
ES-Cuen,40.0202690,-1.8215450,FR-Cotes,48.5452000,-3.3963000,598.4890855,0.150159,
FR-Cotes,48.5452000,-3.3963000,ES-Cuen,40.0202690,-1.8215450,598.4890855,0.150159,
BE-Dalhem,50.7167000,5.7500000,EN-Cornwall,50.4617000,-4.7347000,724.7913091,0.150108,
EN-Cornwall,50.4617000,-4.7347000,BE-Dalhem,50.7167000,5.7500000,724.7913091,0.150108,
BE-Dalhem,50.7167000,5.7500000,EN-Worcestershire,52.3748000,-1.9588000,544.8932432,0.150101,
EN-Kent,51.1269000,1.2578000,BE-Dalhem,50.7167000,5.7500000,311.7335115,0.150101,
EN-Worcestershire,52.3748000,-1.9588000,BE-Dalhem,50.7167000,5.7500000,544.8932432,0.150101,
EN-Kent,51.1269000,1.2578000,IS-Horn,64.3858000,-15.2892000,1458.992529,0.149992,
IE,53.4129000,-8.2439000,EN-Kent,51.1269000,1.2578000,675.2700063,0.149992,
DK-Ribe,55.2850000,8.6856000,FR-Cotes,48.5452000,-3.3963000,955.4208244,0.149984,
FR-Cotes,48.5452000,-3.3963000,DK-Ribe,55.2850000,8.6856000,955.4208244,0.149984,
DK-Ribe,55.2850000,8.6856000,NO-Rog,58.9833000,5.5667000,332.8035091,0.149961,
NO-Rog,58.9833000,5.5667000,DK-Ribe,55.2850000,8.6856000,332.8035091,0.149961,
EN-Suffolk,52.3362000,0.5246000,FR-Clerm,46.0811000,3.0321000,465.4924359,0.149914,
FR-Clerm,46.0811000,3.0321000,EN-Suffolk,52.3362000,0.5246000,465.4924359,0.149914,
EN-Kent,51.1269000,1.2578000,ES-Ast,43.1700000,-6.5000000,767.2738888,0.149782,
ES-Can,43.3101810,-4.0745710,EN-Kent,51.1269000,1.2578000,653.6257169,0.149782,
FR-Cap,43.1597180,6.6210730,IT-Aspr,38.1666700,16.0000000,730.9639144,0.149764,
IT-Aspr,38.1666700,16.0000000,FR-Cap,43.1597180,6.6210730,730.9639144,0.149764,
FR-Bany,42.4822000,3.1275000,IT-Aspr,38.1666700,16.0000000,936.7345922,0.149664,
IT-Aspr,38.1666700,16.0000000,FR-Bany,42.4822000,3.1275000,936.7345922,0.149664,
BE-Namur,50.6474000,4.8720000,SE-Ska,56.0000000,14.1000000,734.5063782,0.149602,
SE-Ska,56.0000000,14.1000000,BE-Namur,50.6474000,4.8720000,734.5063782,0.149602,
FR-Somme,50.0833000,1.5667000,SC-Edim,55.9575000,-3.2581000,525.2078518,0.149392,
SC-Edim,55.9575000,-3.2581000,FR-Somme,50.0833000,1.5667000,525.2078518,0.149392,
DK-Ribe,55.2850000,8.6856000,FR-Clerm,46.0811000,3.0321000,743.4150811,0.149251,
FR-Clerm,46.0811000,3.0321000,DK-Ribe,55.2850000,8.6856000,743.4150811,0.149251,
NO-Vest,59.4656000,10.0877000,SC-Inv,57.4574000,-4.2351000,999.4278523,0.149241,
SC-Inv,57.4574000,-4.2351000,NO-Vest,59.4656000,10.0877000,999.4278523,0.149241,
EN-Suffolk,52.3362000,0.5246000,FR-Cotes,48.5452000,-3.3963000,376.8165709,0.149212,
FR-Cotes,48.5452000,-3.3963000,EN-Suffolk,52.3362000,0.5246000,376.8165709,0.149212,
ES-Cuen,40.0202690,-1.8215450,PT-Cast,39.7010980,-7.3040680,379.5236764,0.148886,
PT-Cast,39.7010980,-7.3040680,ES-Cuen,40.0202690,-1.8215450,379.5236764,0.148886,
DE-Grobenhaim,51.2833330,13.5500000,IT-Aspr,38.1666700,16.0000000,892.4965807,0.148615,
IT-Aspr,38.1666700,16.0000000,DE-Grobenhaim,51.2833330,13.5500000,892.4965807,0.148615,
IE,53.4129000,-8.2439000,SC-Inv,57.4574000,-4.2351000,392.3266061,0.148555,
SC-Inv,57.4574000,-4.2351000,IE,53.4129000,-8.2439000,392.3266061,0.148555,
DE-Nordfriesland,54.4858000,9.0524000,DK,56.2639000,9.5018000,125.1869906,0.148366,
DK,56.2639000,9.5018000,DE-Nordfriesland,54.4858000,9.0524000,125.1869906,0.148366,
ES-Cat,41.7856000,2.3912000,IS-Rey,64.1000000,-21.8000000,2251.005618,0.148299,
IS-Rey,64.1000000,-21.8000000,ES-Cat,41.7856000,2.3912000,2251.005618,0.148299,
EN-Kent,51.1269000,1.2578000,FR-Bany,42.4822000,3.1275000,610.7778223,0.148253,
FR-Cap,43.1597180,6.6210730,EN-Kent,51.1269000,1.2578000,662.4788429,0.148253,
EN-Cornwall,50.4617000,-4.7347000,ES-Ast,43.1700000,-6.5000000,516.0981069,0.148246,
ES-Ast,43.1700000,-6.5000000,EN-Cornwall,50.4617000,-4.7347000,516.0981069,0.148246,
ES-Sal,40.9777810,-5.9651370,NO-Vest,59.4656000,10.0877000,1688.2733,0.148092,
NO-Vest,59.4656000,10.0877000,ES-Sal,40.9777810,-5.9651370,1688.2733,0.148092,
DE-Nordfriesland,54.4858000,9.0524000,SC-Edim,55.9575000,-3.2581000,856.7742827,0.148045,
SC-Edim,55.9575000,-3.2581000,DE-Nordfriesland,54.4858000,9.0524000,856.7742827,0.148045,
EN-Cornwall,50.4617000,-4.7347000,FR-Bany,42.4822000,3.1275000,773.807183,0.147753,
FR-Bany,42.4822000,3.1275000,EN-Cornwall,50.4617000,-4.7347000,773.807183,0.147753,
BE-Dalhem,50.7167000,5.7500000,DE-Nordfriesland,54.4858000,9.0524000,344.655327,0.147726,
DE-Nordfriesland,54.4858000,9.0524000,BE-Dalhem,50.7167000,5.7500000,344.655327,0.147726,
EN-Suffolk,52.3362000,0.5246000,WL-Angl,53.2143000,-4.3661000,343.3822019,0.1477,
WL-Angl,53.2143000,-4.3661000,EN-Suffolk,52.3362000,0.5246000,343.3822019,0.1477,
BE-Namur,50.6474000,4.8720000,FR-Cap,43.1597180,6.6210730,528.8341579,0.147599,
FR-Cap,43.1597180,6.6210730,BE-Namur,50.6474000,4.8720000,528.8341579,0.147599,
NO-Rog,58.9833000,5.5667000,SE-Ska,56.0000000,14.1000000,623.6607403,0.147446,
SE-Ska,56.0000000,14.1000000,NO-Rog,58.9833000,5.5667000,623.6607403,0.147446,
FR-Somme,50.0833000,1.5667000,PT-Port,41.3194460,-8.7355600,933.4254232,0.147233,
PT-Port,41.3194460,-8.7355600,FR-Somme,50.0833000,1.5667000,933.4254232,0.147233,
BE-Ardennes,50.2500000,5.6666700,SE-Karl,59.4013320,13.5125290,825.9419553,0.147133,
SE-Karl,59.4013320,13.5125290,BE-Ardennes,50.2500000,5.6666700,825.9419553,0.147133,
EN-Cumbria,54.2030000,-2.9520000,FR-Haute,45.7959000,1.1346000,645.8255282,0.14712,
FR-Haute,45.7959000,1.1346000,EN-Cumbria,54.2030000,-2.9520000,645.8255282,0.14712,
BE-Ardennes,50.2500000,5.6666700,Sl-Sko,45.5710000,13.7924000,645.545491,0.14644,
Sl-Sko,45.5710000,13.7924000,BE-Ardennes,50.2500000,5.6666700,645.545491,0.14644,
ES-Sal,40.9777810,-5.9651370,ES-Cuen,40.0202690,-1.8215450,293.8642804,0.146389,
ES-Cuen,40.0202690,-1.8215450,ES-Sal,40.9777810,-5.9651370,293.8642804,0.146389,
BE-Ardennes,50.2500000,5.6666700,IE,53.4129000,-8.2439000,985.7382527,0.146138,
IE,53.4129000,-8.2439000,BE-Ardennes,50.2500000,5.6666700,985.7382527,0.146138,
EN-Kent,51.1269000,1.2578000,FR-Clerm,46.0811000,3.0321000,369.3923681,0.146012,
FR-Cotes,48.5452000,-3.3963000,EN-Kent,51.1269000,1.2578000,367.7682793,0.146012,
ES-Avi,40.1371230,-5.2501880,FR-Somme,50.0833000,1.5667000,832.679245,0.145965,
FR-Somme,50.0833000,1.5667000,ES-Avi,40.1371230,-5.2501880,832.679245,0.145965,
FR-Haute,45.7959000,1.1346000,TN,36.7736000,8.6848000,810.9248999,0.145922,
TN,36.7736000,8.6848000,FR-Haute,45.7959000,1.1346000,810.9248999,0.145922,
EN-Cornwall,50.4617000,-4.7347000,SE-Ska,56.0000000,14.1000000,1355.881873,0.145735,
SE-Ska,56.0000000,14.1000000,EN-Cornwall,50.4617000,-4.7347000,1355.881873,0.145735,
NO-Rog,58.9833000,5.5667000,SC-Inv,57.4574000,-4.2351000,685.5218575,0.145684,
SC-Inv,57.4574000,-4.2351000,NO-Rog,58.9833000,5.5667000,685.5218575,0.145684,
EN-Kent,51.1269000,1.2578000,FR-Haute,45.7959000,1.1346000,368.4332321,0.145571,
FR-Clerm,46.0811000,3.0321000,EN-Kent,51.1269000,1.2578000,369.3923681,0.145571,
EN-Worcestershire,52.3748000,-1.9588000,FR-Bany,42.4822000,3.1275000,768.4977387,0.145535,
FR-Bany,42.4822000,3.1275000,EN-Worcestershire,52.3748000,-1.9588000,768.4977387,0.145535,
EN-Cornwall,50.4617000,-4.7347000,IE,53.4129000,-8.2439000,316.013739,0.145532,
IE,53.4129000,-8.2439000,EN-Cornwall,50.4617000,-4.7347000,316.013739,0.145532,
EN-Cornwall,50.4617000,-4.7347000,ES-Can,43.3101810,-4.0745710,494.8707826,0.145456,
ES-Can,43.3101810,-4.0745710,EN-Cornwall,50.4617000,-4.7347000,494.8707826,0.145456,
BE-Dalhem,50.7167000,5.7500000,ES-Ast,43.1700000,-6.5000000,993.8011923,0.145347,
ES-Ast,43.1700000,-6.5000000,BE-Dalhem,50.7167000,5.7500000,993.8011923,0.145347,
BE-Dalhem,50.7167000,5.7500000,SE-Ska,56.0000000,14.1000000,679.7707155,0.145298,
SE-Ska,56.0000000,14.1000000,BE-Dalhem,50.7167000,5.7500000,679.7707155,0.145298,
FR-Haute,45.7959000,1.1346000,SC-Inv,57.4574000,-4.2351000,886.6992038,0.145258,
SC-Inv,57.4574000,-4.2351000,FR-Haute,45.7959000,1.1346000,886.6992038,0.145258,
DK-Ribe,55.2850000,8.6856000,EN-Kent,51.1269000,1.2578000,587.652546,0.145162,
DE-Nordfriesland,54.4858000,9.0524000,ES-Ast,43.1700000,-6.5000000,1327.653178,0.145059,
ES-Ast,43.1700000,-6.5000000,DE-Nordfriesland,54.4858000,9.0524000,1327.653178,0.145059,
ES-Avi,40.1371230,-5.2501880,TN,36.7736000,8.6848000,990.5171789,0.14503,
TN,36.7736000,8.6848000,ES-Avi,40.1371230,-5.2501880,990.5171789,0.14503,
EN-Cornwall,50.4617000,-4.7347000,FR-Cap,43.1597180,6.6210730,932.5324201,0.14493,
FR-Cap,43.1597180,6.6210730,EN-Cornwall,50.4617000,-4.7347000,932.5324201,0.14493,
SE-Ska,56.0000000,14.1000000,TN,36.7736000,8.6848000,1354.460857,0.144928,
TN,36.7736000,8.6848000,SE-Ska,56.0000000,14.1000000,1354.460857,0.144928,
EN-Cumbria,54.2030000,-2.9520000,NO-Rog,58.9833000,5.5667000,674.8767616,0.144919,
NO-Rog,58.9833000,5.5667000,EN-Cumbria,54.2030000,-2.9520000,674.8767616,0.144919,
DE-Grobenhaim,51.2833330,13.5500000,IT-Abruz,42.4576000,13.9275000,593.0184825,0.144854,
IT-Abruz,42.4576000,13.9275000,DE-Grobenhaim,51.2833330,13.5500000,593.0184825,0.144854,
ES-Cat,41.7856000,2.3912000,WL-Angl,53.2143000,-4.3661000,917.045804,0.14481,
WL-Angl,53.2143000,-4.3661000,ES-Cat,41.7856000,2.3912000,917.045804,0.14481,
NO-Vest,59.4656000,10.0877000,SC-Edim,55.9575000,-3.2581000,953.3846285,0.14469,
SC-Edim,55.9575000,-3.2581000,NO-Vest,59.4656000,10.0877000,953.3846285,0.14469,
ES-Cat,41.7856000,2.3912000,IE-Down,54.3277000,-5.7158000,1031.151238,0.144526,
IE-Down,54.3277000,-5.7158000,ES-Cat,41.7856000,2.3912000,1031.151238,0.144526,
BE-Namur,50.6474000,4.8720000,ES-Ast,43.1700000,-6.5000000,940.0702954,0.144513,
ES-Ast,43.1700000,-6.5000000,BE-Namur,50.6474000,4.8720000,940.0702954,0.144513,
ES-Avi,40.1371230,-5.2501880,NO-Vest,59.4656000,10.0877000,1701.130699,0.144415,
NO-Vest,59.4656000,10.0877000,ES-Avi,40.1371230,-5.2501880,1701.130699,0.144415,
EN-Worcestershire,52.3748000,-1.9588000,ES-Ast,43.1700000,-6.5000000,707.6215091,0.144113,
ES-Ast,43.1700000,-6.5000000,EN-Worcestershire,52.3748000,-1.9588000,707.6215091,0.144113,
FR-Cap,43.1597180,6.6210730,IT-Abruz,42.4576000,13.9275000,507.1821072,0.144092,
IT-Abruz,42.4576000,13.9275000,FR-Cap,43.1597180,6.6210730,507.1821072,0.144092,
FR-Bany,42.4822000,3.1275000,IT-Abruz,42.4576000,13.9275000,746.3693256,0.143956,
IT-Abruz,42.4576000,13.9275000,FR-Bany,42.4822000,3.1275000,746.3693256,0.143956,
FR-Cap,43.1597180,6.6210730,PT-Cast,39.7010980,-7.3040680,991.4356237,0.143851,
PT-Cast,39.7010980,-7.3040680,FR-Cap,43.1597180,6.6210730,991.4356237,0.143851,
EN-Worcestershire,52.3748000,-1.9588000,SE-Ska,56.0000000,14.1000000,1137.226188,0.143845,
SE-Ska,56.0000000,14.1000000,EN-Worcestershire,52.3748000,-1.9588000,1137.226188,0.143845,
BE-Namur,50.6474000,4.8720000,FR-Bany,42.4822000,3.1275000,575.6486439,0.143713,
FR-Bany,42.4822000,3.1275000,BE-Namur,50.6474000,4.8720000,575.6486439,0.143713,
IS-Horn,64.3858000,-15.2892000,SC-Edim,55.9575000,-3.2581000,1010.162414,0.143704,
SC-Edim,55.9575000,-3.2581000,IS-Horn,64.3858000,-15.2892000,1010.162414,0.143704,
BE-Dalhem,50.7167000,5.7500000,FR-Cap,43.1597180,6.6210730,522.6768266,0.143433,
FR-Cap,43.1597180,6.6210730,BE-Dalhem,50.7167000,5.7500000,522.6768266,0.143433,
BE-Dalhem,50.7167000,5.7500000,FR-Bany,42.4822000,3.1275000,595.5565164,0.143312,
FR-Bany,42.4822000,3.1275000,BE-Dalhem,50.7167000,5.7500000,595.5565164,0.143312,
PT-Port,41.3194460,-8.7355600,TN,36.7736000,8.6848000,1243.896204,0.143185,
TN,36.7736000,8.6848000,PT-Port,41.3194460,-8.7355600,1243.896204,0.143185,
FR-Cotes,48.5452000,-3.3963000,PT-Cast,39.7010980,-7.3040680,665.653192,0.143036,
PT-Cast,39.7010980,-7.3040680,FR-Cotes,48.5452000,-3.3963000,665.653192,0.143036,
BE-Namur,50.6474000,4.8720000,DE-Grobenhaim,51.2833330,13.5500000,601.2838039,0.142983,
DE-Grobenhaim,51.2833330,13.5500000,BE-Namur,50.6474000,4.8720000,601.2838039,0.142983,
DE-Nordfriesland,54.4858000,9.0524000,EN-Suffolk,52.3362000,0.5246000,607.6142284,0.142879,
EN-Suffolk,52.3362000,0.5246000,DE-Nordfriesland,54.4858000,9.0524000,607.6142284,0.142879,
ES-Cuen,40.0202690,-1.8215450,SE-Ska,56.0000000,14.1000000,1551.815329,0.142506,
SE-Ska,56.0000000,14.1000000,ES-Cuen,40.0202690,-1.8215450,1551.815329,0.142506,
NO-Vest,59.4656000,10.0877000,PT-Port,41.3194460,-8.7355600,1802.885768,0.14248,
PT-Port,41.3194460,-8.7355600,NO-Vest,59.4656000,10.0877000,1802.885768,0.14248,
BE-Dalhem,50.7167000,5.7500000,DE-Grobenhaim,51.2833330,13.5500000,540.4214538,0.14245,
DE-Grobenhaim,51.2833330,13.5500000,BE-Dalhem,50.7167000,5.7500000,540.4214538,0.14245,
BE-Namur,50.6474000,4.8720000,NO-Vest,59.4656000,10.0877000,703.3707723,0.142375,
NO-Vest,59.4656000,10.0877000,BE-Namur,50.6474000,4.8720000,703.3707723,0.142375,
DK-Ribe,55.2850000,8.6856000,EN-Cornwall,50.4617000,-4.7347000,985.2068411,0.142353,
EN-Cornwall,50.4617000,-4.7347000,DK-Ribe,55.2850000,8.6856000,985.2068411,0.142353,
FR-Haute,45.7959000,1.1346000,IT-Aspr,38.1666700,16.0000000,1151.329472,0.142269,
IT-Aspr,38.1666700,16.0000000,FR-Haute,45.7959000,1.1346000,1151.329472,0.142269,
FR-Clerm,46.0811000,3.0321000,PT-Cast,39.7010980,-7.3040680,838.9546665,0.142236,
PT-Cast,39.7010980,-7.3040680,FR-Clerm,46.0811000,3.0321000,838.9546665,0.142236,
DE-Grobenhaim,51.2833330,13.5500000,ES-Ast,43.1700000,-6.5000000,1493.280152,0.14216,
ES-Ast,43.1700000,-6.5000000,DE-Grobenhaim,51.2833330,13.5500000,1493.280152,0.14216,
EN-Worcestershire,52.3748000,-1.9588000,FR-Cap,43.1597180,6.6210730,869.312341,0.141769,
FR-Cap,43.1597180,6.6210730,EN-Worcestershire,52.3748000,-1.9588000,869.312341,0.141769,
BE-Ardennes,50.2500000,5.6666700,TN,36.7736000,8.6848000,947.1400628,0.141697,
TN,36.7736000,8.6848000,BE-Ardennes,50.2500000,5.6666700,947.1400628,0.141697,
ES-Sal,40.9777810,-5.9651370,FR-Cap,43.1597180,6.6210730,882.730384,0.141674,
FR-Cap,43.1597180,6.6210730,ES-Sal,40.9777810,-5.9651370,882.730384,0.141674,
EN-Worcestershire,52.3748000,-1.9588000,IE,53.4129000,-8.2439000,440.1839361,0.141666,
IE,53.4129000,-8.2439000,EN-Worcestershire,52.3748000,-1.9588000,440.1839361,0.141666,
DE-Nordfriesland,54.4858000,9.0524000,FR-Cap,43.1597180,6.6210730,793.3264138,0.141564,
FR-Cap,43.1597180,6.6210730,DE-Nordfriesland,54.4858000,9.0524000,793.3264138,0.141564,
ES-Cat,41.7856000,2.3912000,IT-Cal,38.1144388,15.6500000,949.7740608,0.141522,
IT-Cal,38.1144388,15.6500000,ES-Cat,41.7856000,2.3912000,949.7740608,0.141522,
FR-Mont,43.5986100,3.8969400,IS-Rey,64.1000000,-21.8000000,2253.093794,0.141324,
IS-Rey,64.1000000,-21.8000000,FR-Mont,43.5986100,3.8969400,2253.093794,0.141324,
DK-Ribe,55.2850000,8.6856000,EN-Worcestershire,52.3748000,-1.9588000,762.4437115,0.141302,
EN-Kent,51.1269000,1.2578000,DK-Ribe,55.2850000,8.6856000,587.652546,0.141302,
EN-Worcestershire,52.3748000,-1.9588000,DK-Ribe,55.2850000,8.6856000,762.4437115,0.141302,
EN-Suffolk,52.3362000,0.5246000,FR-Somme,50.0833000,1.5667000,171.5176111,0.141272,
FR-Somme,50.0833000,1.5667000,EN-Suffolk,52.3362000,0.5246000,171.5176111,0.141272,
FR-Haute,45.7959000,1.1346000,SC-Edim,55.9575000,-3.2581000,764.7857245,0.141078,
SC-Edim,55.9575000,-3.2581000,FR-Haute,45.7959000,1.1346000,764.7857245,0.141078,
DE-Nordfriesland,54.4858000,9.0524000,FR-Bany,42.4822000,3.1275000,920.544357,0.140942,
FR-Bany,42.4822000,3.1275000,DE-Nordfriesland,54.4858000,9.0524000,920.544357,0.140942,
EN-Cornwall,50.4617000,-4.7347000,FR-Cotes,48.5452000,-3.3963000,161.270146,0.140821,
FR-Cotes,48.5452000,-3.3963000,EN-Cornwall,50.4617000,-4.7347000,161.270146,0.140821,
EN-Suffolk,52.3362000,0.5246000,NO-Vest,59.4656000,10.0877000,822.7227273,0.140784,
NO-Vest,59.4656000,10.0877000,EN-Suffolk,52.3362000,0.5246000,822.7227273,0.140784,
EN-Worcestershire,52.3748000,-1.9588000,ES-Can,43.3101810,-4.0745710,642.3944861,0.140708,
ES-Can,43.3101810,-4.0745710,EN-Worcestershire,52.3748000,-1.9588000,642.3944861,0.140708,
EN-Worcestershire,52.3748000,-1.9588000,FR-Cotes,48.5452000,-3.3963000,282.409984,0.140699,
FR-Cotes,48.5452000,-3.3963000,EN-Worcestershire,52.3748000,-1.9588000,282.409984,0.140699,
BE-Dalhem,50.7167000,5.7500000,ES-Can,43.3101810,-4.0745710,849.8677713,0.140621,
ES-Can,43.3101810,-4.0745710,BE-Dalhem,50.7167000,5.7500000,849.8677713,0.140621,
DE-Grobenhaim,51.2833330,13.5500000,FR-Bany,42.4822000,3.1275000,938.0219547,0.140477,
FR-Bany,42.4822000,3.1275000,DE-Grobenhaim,51.2833330,13.5500000,938.0219547,0.140477,
ES-Cat,41.7856000,2.3912000,PL-Bory,53.7994342,17.5422478,1326.900498,0.140293,
PL-Bory,53.7994342,17.5422478,ES-Cat,41.7856000,2.3912000,1326.900498,0.140293,
DK,56.2639000,9.5018000,ES-Cat,41.7856000,2.3912000,1109.276073,0.139942,
ES-Cat,41.7856000,2.3912000,DK,56.2639000,9.5018000,1109.276073,0.139942,
DE-Grobenhaim,51.2833330,13.5500000,EN-Cumbria,54.2030000,-2.9520000,1157.860132,0.13986,
EN-Cumbria,54.2030000,-2.9520000,DE-Grobenhaim,51.2833330,13.5500000,1157.860132,0.13986,
BE-Namur,50.6474000,4.8720000,ES-Can,43.3101810,-4.0745710,799.2787878,0.13972,
ES-Can,43.3101810,-4.0745710,BE-Namur,50.6474000,4.8720000,799.2787878,0.13972,
NO-Rog,58.9833000,5.5667000,SC-Edim,55.9575000,-3.2581000,644.6371283,0.13968,
SC-Edim,55.9575000,-3.2581000,NO-Rog,58.9833000,5.5667000,644.6371283,0.13968,
DE-Grobenhaim,51.2833330,13.5500000,ES-Can,43.3101810,-4.0745710,1335.151855,0.139632,
ES-Can,43.3101810,-4.0745710,DE-Grobenhaim,51.2833330,13.5500000,1335.151855,0.139632,
FR-Bany,42.4822000,3.1275000,TN,36.7736000,8.6848000,548.9648257,0.139605,
TN,36.7736000,8.6848000,FR-Bany,42.4822000,3.1275000,548.9648257,0.139605,
EN-Cornwall,50.4617000,-4.7347000,FR-Clerm,46.0811000,3.0321000,616.1062958,0.139437,
FR-Clerm,46.0811000,3.0321000,EN-Cornwall,50.4617000,-4.7347000,616.1062958,0.139437,
FR-Somme,50.0833000,1.5667000,NO-Rog,58.9833000,5.5667000,673.1227676,0.13942,
NO-Rog,58.9833000,5.5667000,FR-Somme,50.0833000,1.5667000,673.1227676,0.13942,
ES-Cuen,40.0202690,-1.8215450,PT-Port,41.3194460,-8.7355600,486.0962228,0.139397,
PT-Port,41.3194460,-8.7355600,ES-Cuen,40.0202690,-1.8215450,486.0962228,0.139397,
IT-Abruz,42.4576000,13.9275000,Sl-Sko,45.5710000,13.7924000,209.1035596,0.138928,
Sl-Sko,45.5710000,13.7924000,IT-Abruz,42.4576000,13.9275000,209.1035596,0.138928,
FR-Mont,43.5986100,3.8969400,IT-Cal,38.1144388,15.6500000,893.6923885,0.138805,
IT-Cal,38.1144388,15.6500000,FR-Mont,43.5986100,3.8969400,893.6923885,0.138805,
BE-Dalhem,50.7167000,5.7500000,NO-Vest,59.4656000,10.0877000,669.5476306,0.138738,
NO-Vest,59.4656000,10.0877000,BE-Dalhem,50.7167000,5.7500000,669.5476306,0.138738,
ES-Sal,40.9777810,-5.9651370,FR-Cotes,48.5452000,-3.3963000,550.5844292,0.138338,
FR-Cotes,48.5452000,-3.3963000,ES-Sal,40.9777810,-5.9651370,550.5844292,0.138338,
EN-Worcestershire,52.3748000,-1.9588000,FR-Clerm,46.0811000,3.0321000,554.9823548,0.138319,
FR-Clerm,46.0811000,3.0321000,EN-Worcestershire,52.3748000,-1.9588000,554.9823548,0.138319,
BE-Namur,50.6474000,4.8720000,FR-Clerm,46.0811000,3.0321000,339.5129603,0.138249,
FR-Clerm,46.0811000,3.0321000,BE-Namur,50.6474000,4.8720000,339.5129603,0.138249,
FR-Cotes,48.5452000,-3.3963000,PT-Port,41.3194460,-8.7355600,618.4953608,0.138221,
PT-Port,41.3194460,-8.7355600,FR-Cotes,48.5452000,-3.3963000,618.4953608,0.138221,
EN-Suffolk,52.3362000,0.5246000,NO-Rog,58.9833000,5.5667000,575.9369215,0.138164,
NO-Rog,58.9833000,5.5667000,EN-Suffolk,52.3362000,0.5246000,575.9369215,0.138164,
ES-Sal,40.9777810,-5.9651370,FR-Clerm,46.0811000,3.0321000,714.6039516,0.138137,
FR-Clerm,46.0811000,3.0321000,ES-Sal,40.9777810,-5.9651370,714.6039516,0.138137,
FR-Mont,43.5986100,3.8969400,WL-Angl,53.2143000,-4.3661000,875.7317802,0.137994,
WL-Angl,53.2143000,-4.3661000,FR-Mont,43.5986100,3.8969400,875.7317802,0.137994,
FR-Haute,45.7959000,1.1346000,NO-Rog,58.9833000,5.5667000,959.7493314,0.137865,
NO-Rog,58.9833000,5.5667000,FR-Haute,45.7959000,1.1346000,959.7493314,0.137865,
ES-Cuen,40.0202690,-1.8215450,FR-Haute,45.7959000,1.1346000,448.3411634,0.13783,
FR-Haute,45.7959000,1.1346000,ES-Cuen,40.0202690,-1.8215450,448.3411634,0.13783,
DE-Nordfriesland,54.4858000,9.0524000,EN-Kent,51.1269000,1.2578000,586.1132492,0.137785,
FR-Mont,43.5986100,3.8969400,IE-Down,54.3277000,-5.7158000,994.8172694,0.137674,
IE-Down,54.3277000,-5.7158000,FR-Mont,43.5986100,3.8969400,994.8172694,0.137674,
ES-Avi,40.1371230,-5.2501880,FR-Cotes,48.5452000,-3.3963000,593.3804906,0.137652,
FR-Cotes,48.5452000,-3.3963000,ES-Avi,40.1371230,-5.2501880,593.3804906,0.137652,
FR-Haute,45.7959000,1.1346000,IT-Abruz,42.4576000,13.9275000,913.0722997,0.13731,
IT-Abruz,42.4576000,13.9275000,FR-Haute,45.7959000,1.1346000,913.0722997,0.13731,
