Pop,Longitude,Latitude,Pop,Longitude,Latitude,Distance,Fst,Group
PL-Ryj,18.945785,53.853784,FR-Ser,2.3373,45.3602,943.5601182,0.34911,NS
EN-Suff,0.5151,52.3476,ES-Ast,-6.5,43.17,712.2900646,0.348897,N
ES-Ast,-6.5,43.17,EN-Suff,0.5151,52.3476,712.2900646,0.348897,N
RO-Mar,22.5417,45.3986,RU-Tall,24.7536,59.437,974.5000527,0.348722,N
RU-Tall,24.7536,59.437,RO-Mar,22.5417,45.3986,974.5000527,0.348722,N
GR-Vern,20.7643,39.5706,RU-Vol,44.4525,48.681,1325.339563,0.348602,N
RU-Vol,44.4525,48.681,GR-Vern,20.7643,39.5706,1325.339563,0.348602,N
PL-Swie,20.926346,50.895887,RU-Tall,24.7536,59.437,609.0329184,0.348595,SN
RU-Tall,24.7536,59.437,PL-Swie,20.926346,50.895887,609.0329184,0.348595,NS
GR-Vern,20.7643,39.5706,PL-Dzie,14.99795,52.731386,949.7212438,0.348403,NS
PL-Dzie,14.99795,52.731386,GR-Vern,20.7643,39.5706,949.7212438,0.348403,NS
EN-Kent,0.4527,51.2468,PL-Ryj,18.945785,53.853784,795.2543724,0.348091,NS
PL-Ryj,18.945785,53.853784,EN-Kent,0.4527,51.2468,795.2543724,0.348091,NS
GR-Mac,22.4511,40.9469,PL-Ryj,18.945785,53.853784,906.6274241,0.347212,NS
PL-Ryj,18.945785,53.853784,GR-Mac,22.4511,40.9469,906.6274241,0.347212,NS
PL-Dzie,14.99795,52.731386,RO-Mar,22.5417,45.3986,610.3980124,0.346326,SN
RO-Mar,22.5417,45.3986,PL-Dzie,14.99795,52.731386,610.3980124,0.346326,NS
PL-Dzie,14.99795,52.731386,PL-Ryj,18.945785,53.853784,180.5503997,0.346183,SS
PL-Ryj,18.945785,53.853784,PL-Dzie,14.99795,52.731386,180.5503997,0.346183,SN
DE-Bad,11.9383,52.9546,ES-Cat,2.3912,41.7856,890.1250618,0.345598,N
ES-Cat,2.3912,41.7856,DE-Bad,11.9383,52.9546,890.1250618,0.345598,N
DE-Bad,11.9383,52.9546,SE-Fal,15.6275,60.606,546.6940134,0.345068,N
SE-Fal,15.6275,60.606,DE-Bad,11.9383,52.9546,546.6940134,0.345068,N
GR-Mac,22.4511,40.9469,PL-Swie,20.926346,50.895887,691.4107686,0.344885,NS
PL-Swie,20.926346,50.895887,GR-Mac,22.4511,40.9469,691.4107686,0.344885,NS
RO-Mar,22.5417,45.3986,RU-Vol,44.4525,48.681,1052.636311,0.343967,N
RU-Vol,44.4525,48.681,RO-Mar,22.5417,45.3986,1052.636311,0.343967,N
RU-Tall,24.7536,59.437,SE-Fal,15.6275,60.606,325.0338457,0.343369,N
SE-Fal,15.6275,60.606,RU-Tall,24.7536,59.437,325.0338457,0.343369,N
ES-Cat,2.3912,41.7856,RU-Vol,44.4525,48.681,2073.748672,0.343298,N
RU-Vol,44.4525,48.681,ES-Cat,2.3912,41.7856,2073.748672,0.343298,N
PL-Sier,17.474509,54.09711,PL-Swie,20.926346,50.895887,264.570678,0.342271,SS
PL-Swie,20.926346,50.895887,PL-Sier,17.474509,54.09711,264.570678,0.342271,SS
PL-Ryj,18.945785,53.853784,RU-Tall,24.7536,59.437,444.1187779,0.341923,SN
RU-Tall,24.7536,59.437,PL-Ryj,18.945785,53.853784,444.1187779,0.341923,NS
ES-Cat,2.3912,41.7856,RU-Tall,24.7536,59.437,1549.481137,0.34118,N
RU-Tall,24.7536,59.437,ES-Cat,2.3912,41.7856,1549.481137,0.34118,N
PL-Dzie,14.99795,52.731386,SE-Fal,15.6275,60.606,544.7178509,0.340475,SN
SE-Fal,15.6275,60.606,PL-Dzie,14.99795,52.731386,544.7178509,0.340475,NS
GR-Vern,20.7643,39.5706,PL-Swie,20.926346,50.895887,782.7082288,0.340453,NS
PL-Swie,20.926346,50.895887,GR-Vern,20.7643,39.5706,782.7082288,0.340453,NS
GR-Vern,20.7643,39.5706,PL-Ryj,18.945785,53.853784,990.7521964,0.339902,NS
PL-Ryj,18.945785,53.853784,GR-Vern,20.7643,39.5706,990.7521964,0.339902,NS
EN-Kent,0.4527,51.2468,RU-Vor,39.2089,51.6755,1649.245868,0.339666,N
RU-Vor,39.2089,51.6755,EN-Kent,0.4527,51.2468,1649.245868,0.339666,N
EN-Suff,0.5151,52.3476,FR-Ver,5.5301,43.5986,647.2240657,0.339424,N
FR-Ver,5.5301,43.5986,EN-Suff,0.5151,52.3476,647.2240657,0.339424,N
GR-Mac,22.4511,40.9469,PL-Ostr,19.958726,53.741945,891.7651443,0.339128,NS
PL-Ostr,19.958726,53.741945,GR-Mac,22.4511,40.9469,891.7651443,0.339128,NS
EN-Kent,0.4527,51.2468,PL-Ostr,19.958726,53.741945,835.8128992,0.338981,NS
PL-Ostr,19.958726,53.741945,EN-Kent,0.4527,51.2468,835.8128992,0.338981,NS
PL-Ryj,18.945785,53.853784,RU-Vol,44.4525,48.681,1152.074201,0.338528,SN
RU-Vol,44.4525,48.681,PL-Ryj,18.945785,53.853784,1152.074201,0.338528,NS
PL-Ryj,18.945785,53.853784,SE-Fal,15.6275,60.606,482.7036965,0.338468,SN
SE-Fal,15.6275,60.606,PL-Ryj,18.945785,53.853784,482.7036965,0.338468,NS
FR-Ser,2.3373,45.3602,PL-Ostr,19.958726,53.741945,975.2751543,0.337992,NS
PL-Ostr,19.958726,53.741945,FR-Ser,2.3373,45.3602,975.2751543,0.337992,NS
ES-Ast,-6.5,43.17,Sl-Glaz,14.686,45.6713,1056.682819,0.336838,N
Sl-Glaz,14.686,45.6713,ES-Ast,-6.5,43.17,1056.682819,0.336838,N
ES-Ast,-6.5,43.17,RU-Spet,30.3351,59.9343,1921.425625,0.336769,N
RU-Spet,30.3351,59.9343,ES-Ast,-6.5,43.17,1921.425625,0.336769,N
PL-Ryj,18.945785,53.853784,RO-Mar,22.5417,45.3986,605.8857436,0.336342,SN
RO-Mar,22.5417,45.3986,PL-Ryj,18.945785,53.853784,605.8857436,0.336342,NS
ES-Cat,2.3912,41.7856,RO-Mar,22.5417,45.3986,1036.016979,0.33601,N
RO-Mar,22.5417,45.3986,ES-Cat,2.3912,41.7856,1036.016979,0.33601,N
PL-Dzie,14.99795,52.731386,PL-Ostr,19.958726,53.741945,216.6918506,0.335649,SS
PL-Ostr,19.958726,53.741945,PL-Dzie,14.99795,52.731386,216.6918506,0.335649,SN
RU-Vor,39.2089,51.6755,SE-Fal,15.6275,60.606,1088.367371,0.335436,N
SE-Fal,15.6275,60.606,RU-Vor,39.2089,51.6755,1088.367371,0.335436,N
FR-Ser,2.3373,45.3602,RU-Vor,39.2089,51.6755,1723.277863,0.33523,N
RU-Vor,39.2089,51.6755,FR-Ser,2.3373,45.3602,1723.277863,0.33523,N
GR-Vern,20.7643,39.5706,PL-Ostr,19.958726,53.741945,980.0831782,0.335142,NS
PL-Ostr,19.958726,53.741945,GR-Vern,20.7643,39.5706,980.0831782,0.335142,NS
PL-Ryj,18.945785,53.853784,PL-Swie,20.926346,50.895887,220.8116368,0.335098,SS
PL-Swie,20.926346,50.895887,PL-Ryj,18.945785,53.853784,220.8116368,0.335098,SS
PL-Ostr,19.958726,53.741945,RU-Vol,44.4525,48.681,1110.054896,0.333202,SN
RU-Vol,44.4525,48.681,PL-Ostr,19.958726,53.741945,1110.054896,0.333202,NS
GR-Mac,22.4511,40.9469,PL-Bob,16.567544,53.923758,937.2247014,0.332479,NS
PL-Bob,16.567544,53.923758,GR-Mac,22.4511,40.9469,937.2247014,0.332479,NS
EN-Kent,0.4527,51.2468,FR-Ser,2.3373,45.3602,415.8958231,0.332297,N
FR-Ser,2.3373,45.3602,EN-Kent,0.4527,51.2468,415.8958231,0.332297,N
PL-Dzie,14.99795,52.731386,RU-Vor,39.2089,51.6755,1023.149512,0.331944,SN
RU-Vor,39.2089,51.6755,PL-Dzie,14.99795,52.731386,1023.149512,0.331944,NS
EN-Suff,0.5151,52.3476,IT-Cal,15.65,38.1144,1223.59518,0.331784,N
IT-Cal,15.65,38.1144,EN-Suff,0.5151,52.3476,1223.59518,0.331784,N
PL-Ostr,19.958726,53.741945,RU-Tall,24.7536,59.437,433.5466234,0.331692,SN
RU-Tall,24.7536,59.437,PL-Ostr,19.958726,53.741945,433.5466234,0.331692,NS
IT-Abru,13.9275,42.4576,SE-Karl,15.5861,56.1603,949.8404582,0.331626,N
SE-Karl,15.5861,56.1603,IT-Abru,13.9275,42.4576,949.8404582,0.331626,N
PL-Swie,20.926346,50.895887,RO-Mar,22.5417,45.3986,387.1135298,0.331615,SN
RO-Mar,22.5417,45.3986,PL-Swie,20.926346,50.895887,387.1135298,0.331615,NS
GR-Mac,22.4511,40.9469,RO-Mar,22.5417,45.3986,307.6823347,0.33139,N
RO-Mar,22.5417,45.3986,GR-Mac,22.4511,40.9469,307.6823347,0.33139,N
PL-Bob,16.567544,53.923758,RU-Vol,44.4525,48.681,1248.853492,0.331276,SN
RU-Vol,44.4525,48.681,PL-Bob,16.567544,53.923758,1248.853492,0.331276,NS
PL-Ostr,19.958726,53.741945,SE-Fal,15.6275,60.606,501.0786312,0.331219,SN
SE-Fal,15.6275,60.606,PL-Ostr,19.958726,53.741945,501.0786312,0.331219,NS
FR-Ver,5.5301,43.5986,Sl-Glaz,14.686,45.6713,472.1789556,0.331138,N
Sl-Glaz,14.686,45.6713,FR-Ver,5.5301,43.5986,472.1789556,0.331138,N
ES-Cat,2.3912,41.7856,PL-Ryj,18.945785,53.853784,1128.389638,0.331014,NS
PL-Ryj,18.945785,53.853784,ES-Cat,2.3912,41.7856,1128.389638,0.331014,NS
EN-Shro,-2.9984,52.49,IT-Abru,13.9275,42.4576,1046.917113,0.330372,N
IT-Abru,13.9275,42.4576,EN-Shro,-2.9984,52.49,1046.917113,0.330372,N
GR-Mac,22.4511,40.9469,GR-Vern,20.7643,39.5706,130.2265683,0.329927,N
GR-Vern,20.7643,39.5706,GR-Mac,22.4511,40.9469,130.2265683,0.329927,N
RU-Vol,44.4525,48.681,RU-Vor,39.2089,51.6755,310.7941257,0.329766,N
RU-Vor,39.2089,51.6755,RU-Vol,44.4525,48.681,310.7941257,0.329766,N
PL-Dzie,14.99795,52.731386,PL-Swie,20.926346,50.895887,283.1543856,0.329065,SS
PL-Swie,20.926346,50.895887,PL-Dzie,14.99795,52.731386,283.1543856,0.329065,SN
GR-Vern,20.7643,39.5706,RO-Mar,22.5417,45.3986,412.7923199,0.329042,N
RO-Mar,22.5417,45.3986,GR-Vern,20.7643,39.5706,412.7923199,0.329042,N
FR-Ver,5.5301,43.5986,RU-Spet,30.3351,59.9343,1531.191341,0.328975,N
RU-Spet,30.3351,59.9343,FR-Ver,5.5301,43.5986,1531.191341,0.328975,N
GR-Vern,20.7643,39.5706,PL-Bob,16.567544,53.923758,1011.177277,0.328685,NS
PL-Bob,16.567544,53.923758,GR-Vern,20.7643,39.5706,1011.177277,0.328685,NS
ES-Cat,2.3912,41.7856,PL-Dzie,14.99795,52.731386,957.2179825,0.328573,NS
PL-Dzie,14.99795,52.731386,ES-Cat,2.3912,41.7856,957.2179825,0.328573,NS
RU-Tall,24.7536,59.437,RU-Vor,39.2089,51.6755,776.0162113,0.328031,N
RU-Vor,39.2089,51.6755,RU-Tall,24.7536,59.437,776.0162113,0.328031,N
ES-Cat,2.3912,41.7856,RU-Vor,39.2089,51.6755,1849.201079,0.327984,N
RU-Vor,39.2089,51.6755,ES-Cat,2.3912,41.7856,1849.201079,0.327984,N
FR-Ser,2.3373,45.3602,SE-Fal,15.6275,60.606,1184.742347,0.32797,N
SE-Fal,15.6275,60.606,FR-Ser,2.3373,45.3602,1184.742347,0.32797,N
PL-Ostr,19.958726,53.741945,PL-Swie,20.926346,50.895887,200.882953,0.327962,SS
PL-Swie,20.926346,50.895887,PL-Ostr,19.958726,53.741945,200.882953,0.327962,SS
PL-Olk,19.576457,50.216353,SE-Nass,14.6974,57.6521,550.5292301,0.327937,SN
SE-Nass,14.6974,57.6521,PL-Olk,19.576457,50.216353,550.5292301,0.327937,NS
ES-Ast,-6.5,43.17,SE-Sua,18.6435,60.1282,1573.256563,0.327916,N
SE-Sua,18.6435,60.1282,ES-Ast,-6.5,43.17,1573.256563,0.327916,N
ES-Cat,2.3912,41.7856,GR-Vern,20.7643,39.5706,973.101889,0.327743,N
GR-Vern,20.7643,39.5706,ES-Cat,2.3912,41.7856,973.101889,0.327743,N
ES-Cat,2.3912,41.7856,GR-Mac,22.4511,40.9469,1039.670534,0.327558,N
GR-Mac,22.4511,40.9469,ES-Cat,2.3912,41.7856,1039.670534,0.327558,N
IT-Cal,15.65,38.1144,RU-Spet,30.3351,59.9343,1639.652962,0.327373,N
RU-Spet,30.3351,59.9343,IT-Cal,15.65,38.1144,1639.652962,0.327373,N
PL-Ostr,19.958726,53.741945,RO-Mar,22.5417,45.3986,587.9941335,0.327247,SN
RO-Mar,22.5417,45.3986,PL-Ostr,19.958726,53.741945,587.9941335,0.327247,NS
PL-Bob,16.567544,53.923758,RO-Mar,22.5417,45.3986,646.3821313,0.32698,SN
RO-Mar,22.5417,45.3986,PL-Bob,16.567544,53.923758,646.3821313,0.32698,NS
GR-Mac,22.4511,40.9469,RU-Vor,39.2089,51.6755,1085.918498,0.326707,N
RU-Vor,39.2089,51.6755,GR-Mac,22.4511,40.9469,1085.918498,0.326707,N
PL-Bob,16.567544,53.923758,RU-Tall,24.7536,59.437,490.949614,0.326261,SN
RU-Tall,24.7536,59.437,PL-Bob,16.567544,53.923758,490.949614,0.326261,NS
RU-Vol,44.4525,48.681,SE-Karl,15.5861,56.1603,1309.534599,0.325877,N
SE-Karl,15.5861,56.1603,RU-Vol,44.4525,48.681,1309.534599,0.325877,N
ES-Cat,2.3912,41.7856,PL-Sier,17.474509,54.09711,1095.962863,0.325505,NS
PL-Sier,17.474509,54.09711,ES-Cat,2.3912,41.7856,1095.962863,0.325505,NS
FR-Ser,2.3373,45.3602,PL-Bob,16.567544,53.923758,866.4214276,0.325393,NS
PL-Bob,16.567544,53.923758,FR-Ser,2.3373,45.3602,866.4214276,0.325393,NS
EN-Kent,0.4527,51.2468,PL-Bob,16.567544,53.923758,699.7517202,0.324677,NS
PL-Bob,16.567544,53.923758,EN-Kent,0.4527,51.2468,699.7517202,0.324677,NS
IT-Abru,13.9275,42.4576,PL-Olk,19.576457,50.216353,599.7009526,0.324193,NS
PL-Olk,19.576457,50.216353,IT-Abru,13.9275,42.4576,599.7009526,0.324193,NS
EN-Shro,-2.9984,52.49,RU-Vol,44.4525,48.681,2060.551329,0.323598,N
RU-Vol,44.4525,48.681,EN-Shro,-2.9984,52.49,2060.551329,0.323598,N
ES-Cat,2.3912,41.7856,PL-Ostr,19.958726,53.741945,1155.258497,0.323193,NS
PL-Ostr,19.958726,53.741945,ES-Cat,2.3912,41.7856,1155.258497,0.323193,NS
GR-Vern,20.7643,39.5706,RU-Vor,39.2089,51.6755,1216.049564,0.322005,N
RU-Vor,39.2089,51.6755,GR-Vern,20.7643,39.5706,1216.049564,0.322005,N
PL-Sier,17.474509,54.09711,SE-Karl,15.5861,56.1603,160.9115452,0.321998,SN
SE-Karl,15.5861,56.1603,PL-Sier,17.474509,54.09711,160.9115452,0.321998,NS
EN-Shro,-2.9984,52.49,GR-Mac,22.4511,40.9469,1433.866223,0.321219,N
GR-Mac,22.4511,40.9469,EN-Shro,-2.9984,52.49,1433.866223,0.321219,N
PL-Swie,20.926346,50.895887,RU-Vor,39.2089,51.6755,789.9802824,0.321108,SN
RU-Vor,39.2089,51.6755,PL-Swie,20.926346,50.895887,789.9802824,0.321108,NS
GR-Mac,22.4511,40.9469,SE-Karl,15.5861,56.1603,1095.949544,0.319221,N
SE-Karl,15.5861,56.1603,GR-Mac,22.4511,40.9469,1095.949544,0.319221,N
PL-Ryj,18.945785,53.853784,RU-Vor,39.2089,51.6755,857.5271049,0.319146,SN
RU-Vor,39.2089,51.6755,PL-Ryj,18.945785,53.853784,857.5271049,0.319146,NS
IT-Abru,13.9275,42.4576,PL-Swie,20.926346,50.895887,670.263944,0.319136,NS
PL-Swie,20.926346,50.895887,IT-Abru,13.9275,42.4576,670.263944,0.319136,NS
FR-Ser,2.3373,45.3602,PL-Swie,20.926346,50.895887,935.5795027,0.318381,NS
PL-Swie,20.926346,50.895887,FR-Ser,2.3373,45.3602,935.5795027,0.318381,NS
PL-Ostr,19.958726,53.741945,PL-Ryj,18.945785,53.853784,42.06174986,0.317316,SS
PL-Ryj,18.945785,53.853784,PL-Ostr,19.958726,53.741945,42.06174986,0.317316,SS
RO-Mar,22.5417,45.3986,SE-Karl,15.5861,56.1603,802.4558262,0.317232,N
SE-Karl,15.5861,56.1603,RO-Mar,22.5417,45.3986,802.4558262,0.317232,N
FR-Ver,5.5301,43.5986,SE-Sua,18.6435,60.1282,1266.67338,0.317204,N
SE-Sua,18.6435,60.1282,FR-Ver,5.5301,43.5986,1266.67338,0.317204,N
GR-Vern,20.7643,39.5706,SE-Karl,15.5861,56.1603,1170.533118,0.316938,N
SE-Karl,15.5861,56.1603,GR-Vern,20.7643,39.5706,1170.533118,0.316938,N
PL-Dzie,14.99795,52.731386,PL-Bob,16.567544,53.923758,104.81387,0.316476,SS
PL-Bob,16.567544,53.923758,PL-Dzie,14.99795,52.731386,104.81387,0.316476,SN
EN-Shro,-2.9984,52.49,GR-Vern,20.7643,39.5706,1436.688056,0.315912,N
GR-Vern,20.7643,39.5706,EN-Shro,-2.9984,52.49,1436.688056,0.315912,N
RO-Mar,22.5417,45.3986,RU-Vor,39.2089,51.6755,874.4801622,0.315255,N
RU-Vor,39.2089,51.6755,RO-Mar,22.5417,45.3986,874.4801622,0.315255,N
EN-Shro,-2.9984,52.49,RU-Tall,24.7536,59.437,1164.788722,0.315172,N
RU-Tall,24.7536,59.437,EN-Shro,-2.9984,52.49,1164.788722,0.315172,N
EN-Shro,-2.9984,52.49,RO-Mar,22.5417,45.3986,1250.142348,0.314989,N
RO-Mar,22.5417,45.3986,EN-Shro,-2.9984,52.49,1250.142348,0.314989,N
EN-Shro,-2.9984,52.49,PL-Sier,17.474509,54.09711,849.8829382,0.314365,NS
PL-Sier,17.474509,54.09711,EN-Shro,-2.9984,52.49,849.8829382,0.314365,NS
DE-Bad,11.9383,52.9546,EN-Shro,-2.9984,52.49,624.9016787,0.314306,N
EN-Shro,-2.9984,52.49,DE-Bad,11.9383,52.9546,624.9016787,0.314306,N
RU-Tall,24.7536,59.437,SE-Karl,15.5861,56.1603,405.9831213,0.313565,N
SE-Karl,15.5861,56.1603,RU-Tall,24.7536,59.437,405.9831213,0.313565,N
IT-Cal,15.65,38.1144,Sl-Glaz,14.686,45.6713,524.5806432,0.312923,N
Sl-Glaz,14.686,45.6713,IT-Cal,15.65,38.1144,524.5806432,0.312923,N
IT-Cal,15.65,38.1144,SE-Sua,18.6435,60.1282,1526.970436,0.312638,N
SE-Sua,18.6435,60.1282,IT-Cal,15.65,38.1144,1526.970436,0.312638,N
PL-Ostr,19.958726,53.741945,RU-Vor,39.2089,51.6755,815.929004,0.311875,SN
RU-Vor,39.2089,51.6755,PL-Ostr,19.958726,53.741945,815.929004,0.311875,NS
DE-Bad,11.9383,52.9546,SE-Karl,15.5861,56.1603,265.342363,0.311228,N
SE-Karl,15.5861,56.1603,DE-Bad,11.9383,52.9546,265.342363,0.311228,N
EN-Shro,-2.9984,52.49,SE-Nass,14.6974,57.6521,782.6579452,0.310479,N
SE-Nass,14.6974,57.6521,EN-Shro,-2.9984,52.49,782.6579452,0.310479,N
PL-Olk,19.576457,50.216353,PL-Sier,17.474509,54.09711,282.5778223,0.310238,SS
PL-Sier,17.474509,54.09711,PL-Olk,19.576457,50.216353,282.5778223,0.310238,SS
DE-Biel,8.5167,52.0167,ES-Ast,-6.5,43.17,926.0591492,0.309345,N
ES-Ast,-6.5,43.17,DE-Biel,8.5167,52.0167,926.0591492,0.309345,N
DE-Bad,11.9383,52.9546,PL-Olk,19.576457,50.216353,378.3738527,0.309182,NS
PL-Olk,19.576457,50.216353,DE-Bad,11.9383,52.9546,378.3738527,0.309182,NS
ES-Cat,2.3912,41.7856,SE-Fal,15.6275,60.606,1415.133443,0.309023,N
SE-Fal,15.6275,60.606,ES-Cat,2.3912,41.7856,1415.133443,0.309023,N
PL-Bob,16.567544,53.923758,SE-Fal,15.6275,60.606,463.1188009,0.308924,SN
SE-Fal,15.6275,60.606,PL-Bob,16.567544,53.923758,463.1188009,0.308924,NS
EN-Kent,0.4527,51.2468,SE-Fal,15.6275,60.606,869.6943343,0.308317,N
SE-Fal,15.6275,60.606,EN-Kent,0.4527,51.2468,869.6943343,0.308317,N
EN-Shro,-2.9984,52.49,PL-Ryj,18.945785,53.853784,910.2095344,0.307614,NS
PL-Ryj,18.945785,53.853784,EN-Shro,-2.9984,52.49,910.2095344,0.307614,NS
EN-Shro,-2.9984,52.49,PL-Dzie,14.99795,52.731386,753.4209171,0.307291,NS
PL-Dzie,14.99795,52.731386,EN-Shro,-2.9984,52.49,753.4209171,0.307291,NS
PL-Ryj,18.945785,53.853784,SE-Karl,15.5861,56.1603,207.645352,0.306793,SN
SE-Karl,15.5861,56.1603,PL-Ryj,18.945785,53.853784,207.645352,0.306793,NS
PL-Dzie,14.99795,52.731386,SE-Karl,15.5861,56.1603,238.1390156,0.306707,SN
SE-Karl,15.5861,56.1603,PL-Dzie,14.99795,52.731386,238.1390156,0.306707,NS
PL-Bob,16.567544,53.923758,RU-Vor,39.2089,51.6755,954.4566076,0.306438,SN
RU-Vor,39.2089,51.6755,PL-Bob,16.567544,53.923758,954.4566076,0.306438,NS
EN-Kent,0.4527,51.2468,ES-Cat,2.3912,41.7856,660.2487498,0.306103,N
ES-Cat,2.3912,41.7856,EN-Kent,0.4527,51.2468,660.2487498,0.306103,N
RU-Vor,39.2089,51.6755,SE-Karl,15.5861,56.1603,1004.381926,0.304395,N
SE-Karl,15.5861,56.1603,RU-Vor,39.2089,51.6755,1004.381926,0.304395,N
DE-Biel,8.5167,52.0167,IT-Cal,15.65,38.1144,1020.69524,0.303903,N
IT-Cal,15.65,38.1144,DE-Biel,8.5167,52.0167,1020.69524,0.303903,N
PL-Ostr,19.958726,53.741945,SE-Karl,15.5861,56.1603,240.8426478,0.30268,SN
SE-Karl,15.5861,56.1603,PL-Ostr,19.958726,53.741945,240.8426478,0.30268,NS
EN-Suff,0.5151,52.3476,IT-Abru,13.9275,42.4576,924.8293385,0.302318,N
IT-Abru,13.9275,42.4576,EN-Suff,0.5151,52.3476,924.8293385,0.302318,N
EN-Shro,-2.9984,52.49,PL-Ostr,19.958726,53.741945,951.9535266,0.300322,NS
PL-Ostr,19.958726,53.741945,EN-Shro,-2.9984,52.49,951.9535266,0.300322,NS
EN-Suff,0.5151,52.3476,RU-Vol,44.4525,48.681,1917.124376,0.300286,N
RU-Vol,44.4525,48.681,EN-Suff,0.5151,52.3476,1917.124376,0.300286,N
GR-Mac,22.4511,40.9469,PL-Olk,19.576457,50.216353,655.3756344,0.300059,NS
PL-Olk,19.576457,50.216353,GR-Mac,22.4511,40.9469,655.3756344,0.300059,NS
ES-Ast,-6.5,43.17,FR-Ver,5.5301,43.5986,604.4104783,0.299845,N
FR-Ver,5.5301,43.5986,ES-Ast,-6.5,43.17,604.4104783,0.299845,N
PL-Olk,19.576457,50.216353,RU-Vol,44.4525,48.681,1117.436765,0.299292,SN
RU-Vol,44.4525,48.681,PL-Olk,19.576457,50.216353,1117.436765,0.299292,NS
EN-Shro,-2.9984,52.49,RU-Vor,39.2089,51.6755,1767.653474,0.298966,N
RU-Vor,39.2089,51.6755,EN-Shro,-2.9984,52.49,1767.653474,0.298966,N
ES-Cat,2.3912,41.7856,FR-Ser,2.3373,45.3602,247.048523,0.298103,N
FR-Ser,2.3373,45.3602,ES-Cat,2.3912,41.7856,247.048523,0.298103,N
IT-Abru,13.9275,42.4576,RU-Spet,30.3351,59.9343,1392.60964,0.297421,N
RU-Spet,30.3351,59.9343,IT-Abru,13.9275,42.4576,1392.60964,0.297421,N
PL-Bob,16.567544,53.923758,PL-Swie,20.926346,50.895887,278.3751719,0.29662,SS
PL-Swie,20.926346,50.895887,PL-Bob,16.567544,53.923758,278.3751719,0.29662,SS
GR-Vern,20.7643,39.5706,PL-Olk,19.576457,50.216353,737.9762042,0.296409,NS
PL-Olk,19.576457,50.216353,GR-Vern,20.7643,39.5706,737.9762042,0.296409,NS
PL-Bob,16.567544,53.923758,PL-Ostr,19.958726,53.741945,138.860868,0.295931,SS
PL-Ostr,19.958726,53.741945,PL-Bob,16.567544,53.923758,138.860868,0.295931,SS
IT-Cal,15.65,38.1144,RU-Berez,30.6179,52.6934,1236.676232,0.295702,N
RU-Berez,30.6179,52.6934,IT-Cal,15.65,38.1144,1236.676232,0.295702,N
DE-Gotn,9.9356,51.5339,IT-Cal,15.65,38.1144,968.0189744,0.29544,N
IT-Cal,15.65,38.1144,DE-Gotn,9.9356,51.5339,968.0189744,0.29544,N
DE-Gotn,9.9356,51.5339,ES-Ast,-6.5,43.17,958.7938342,0.295041,N
ES-Ast,-6.5,43.17,DE-Gotn,9.9356,51.5339,958.7938342,0.295041,N
DE-Biel,8.5167,52.0167,FR-Ver,5.5301,43.5986,597.9096244,0.293289,N
FR-Ver,5.5301,43.5986,DE-Biel,8.5167,52.0167,597.9096244,0.293289,N
PL-Olk,19.576457,50.216353,RU-Tall,24.7536,59.437,669.2256295,0.293284,SN
RU-Tall,24.7536,59.437,PL-Olk,19.576457,50.216353,669.2256295,0.293284,NS
EN-Suff,0.5151,52.3476,GR-Mac,22.4511,40.9469,1296.589059,0.292275,N
GR-Mac,22.4511,40.9469,EN-Suff,0.5151,52.3476,1296.589059,0.292275,N
EN-Suff,0.5151,52.3476,GR-Vern,20.7643,39.5706,1305.525653,0.291614,N
GR-Vern,20.7643,39.5706,EN-Suff,0.5151,52.3476,1305.525653,0.291614,N
PL-Bob,16.567544,53.923758,PL-Ryj,18.945785,53.853784,96.97986949,0.291352,SS
PL-Ryj,18.945785,53.853784,PL-Bob,16.567544,53.923758,96.97986949,0.291352,SS
EN-Suff,0.5151,52.3476,RO-Mar,22.5417,45.3986,1104.514416,0.290874,N
RO-Mar,22.5417,45.3986,EN-Suff,0.5151,52.3476,1104.514416,0.290874,N
ES-Ast,-6.5,43.17,RU-Berez,30.6179,52.6934,1815.984756,0.290817,N
RU-Berez,30.6179,52.6934,ES-Ast,-6.5,43.17,1815.984756,0.290817,N
PL-Bob,16.567544,53.923758,PL-Sier,17.474509,54.09711,38.73133816,0.290661,SS
PL-Sier,17.474509,54.09711,PL-Bob,16.567544,53.923758,38.73133816,0.290661,SS
FR-Ser,2.3373,45.3602,SE-Karl,15.5861,56.1603,941.3587829,0.290445,N
SE-Karl,15.5861,56.1603,FR-Ser,2.3373,45.3602,941.3587829,0.290445,N
EN-Suff,0.5151,52.3476,RU-Tall,24.7536,59.437,1051.113789,0.288737,N
RU-Tall,24.7536,59.437,EN-Suff,0.5151,52.3476,1051.113789,0.288737,N
PL-Swie,20.926346,50.895887,SE-Fal,15.6275,60.606,701.4244264,0.288673,SN
SE-Fal,15.6275,60.606,PL-Swie,20.926346,50.895887,701.4244264,0.288673,NS
ES-Ast,-6.5,43.17,ES-Cat,2.3912,41.7856,462.931562,0.287833,N
ES-Cat,2.3912,41.7856,ES-Ast,-6.5,43.17,462.931562,0.287833,N
PL-Olk,19.576457,50.216353,RO-Mar,22.5417,45.3986,360.1955418,0.287822,SN
RO-Mar,22.5417,45.3986,PL-Olk,19.576457,50.216353,360.1955418,0.287822,NS
DE-Gotn,9.9356,51.5339,FR-Ver,5.5301,43.5986,585.3329064,0.286795,N
